"study","source","scan_id","crosscut","manual_code","manual_rep","groove_left_manual","groove_right_manual"
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet C/LAPD - 259 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BC-L5",250,"HH",1,245.745,2082.705
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet C/LAPD - 259 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BC-L6",275,"HH",1,194.9483911,2067.225
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet D/LAPD - 259 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BD-L1",375,"HH",1,165.765,2027.235
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet D/LAPD - 259 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BD-L2",100,"HH",1,213.495,2071.74
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet D/LAPD - 259 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BD-L3",175,"HH",1,316.695,2106.5686
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet D/LAPD - 259 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BD-L4",175,"HH",1,265.74,2154.3
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet D/LAPD - 259 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% & x10 - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BD-L5",300,"HH",1,223.9511533,2172.36
"LAPD-1","/media/Raven/LAPD/FAU 259/Bullet D/LAPD - 259 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU259-BD-L6",575,"HH",1,226.395,2076.9
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet A/LAPD - 25 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BA-L1",50,"HH",1,223.815,2042.767824
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet A/LAPD - 25 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BA-L2",50,"HH",1,154.8216023,2027.379354
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet A/LAPD - 25 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BA-L3",50,"HH",1,276.06,2043.266729
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet A/LAPD - 25 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BA-L4",50,"HH",1,305.5992027,2024.080397
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet A/LAPD - 25 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BA-L5",75,"HH",1,324.6602077,2161.395
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet A/LAPD - 25 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BA-L6",50,"HH",1,228.4731994,2078.835
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet B/LAPD - 25 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BB-L1",50,"HH",1,357.2398111,2081.532316
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet B/LAPD - 25 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BB-L2",275,"HH",1,336.3015656,2093.488005
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet B/LAPD - 25 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BB-L3",75,"HH",1,299.925,2134.95
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet B/LAPD - 25 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BB-L4",50,"HH",1,254.9100004,2131.327551
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet B/LAPD - 25 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BB-L5",50,"HH",1,238.65,1938.87
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet B/LAPD - 25 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BB-L6",50,"HH",1,239.7572787,1951.77
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet C/LAPD - 25 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BC-L1",50,"HH",1,248.4825468,2007.885
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet C/LAPD - 25 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BC-L2",50,"HH",1,214.14,2054.325
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet C/LAPD - 25 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BC-L3",50,"HH",1,287.7734243,2098.279834
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet C/LAPD - 25 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BC-L4",50,"HH",1,170.28,2012.4
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet C/LAPD - 25 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BC-L5",50,"HH",1,225.75,2031.105
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet C/LAPD - 25 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BC-L6",50,"HH",1,259.29,1982.73
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet D/LAPD - 25 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BD-L1",75,"HH",1,243.81,2053.493377
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet D/LAPD - 25 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BD-L2",50,"HH",1,325.936122,2069.658893
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet D/LAPD - 25 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BD-L3",50,"HH",1,275.5069448,2060.13
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet D/LAPD - 25 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BD-L4",50,"HH",1,314.115,2097.062139
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet D/LAPD - 25 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BD-L5",50,"HH",1,294.2841847,2159.260819
"LAPD-1","/media/Raven/LAPD/FAU 25/Bullet D/LAPD - 25 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU025-BD-L6",75,"HH",1,277.35,2084.64
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet A/LAPD - 260 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BA-L1",275,"HH",1,288.315,2147.482659
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet A/LAPD - 260 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BA-L2",150,"HH",1,245.745,2126.565
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet A/LAPD - 260 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BA-L3",500,"HH",1,185.76,2132.37
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet A/LAPD - 260 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BA-L4",125,"HH",1,261.87,2014.98
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet A/LAPD - 260 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BA-L5",550,"HH",1,278.64,2041.425
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet A/LAPD - 260 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BA-L6",100,"HH",1,255.42,1934.313836
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet B/LAPD - 260 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BB-L1",350,"HH",1,241.23,2071.74
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet B/LAPD - 260 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BB-L2",75,"HH",1,265.095,2096.895
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet B/LAPD - 260 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BB-L3",250,"HH",1,292.83,2137.234999
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet B/LAPD - 260 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BB-L4",250,"HH",1,258.8467229,2126.688188
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet B/LAPD - 260 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BB-L5",50,"HH",1,224.46,2123.34
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet B/LAPD - 260 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BB-L6",75,"HH",1,227.685,2185.905
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet C/LAPD - 260 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BC-L1",300,"HH",1,252.84,2120.115
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet C/LAPD - 260 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BC-L2",50,"HH",1,225.75,2080.125
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet C/LAPD - 260 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BC-L3",100,"HH",1,256.71,2037.555
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet C/LAPD - 260 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BC-L4",500,"HH",1,306.9104357,2209.125
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet C/LAPD - 260 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BC-L5",150,"HH",1,208.335,2127.855
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet C/LAPD - 260 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BC-L6",100,"HH",1,203.175,2027.235
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet D/LAPD - 260 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BD-L1",75,"HH",1,182.535,1858.85833
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet D/LAPD - 260 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BD-L2",200,"HH",1,227.685,2069.274821
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet D/LAPD - 260 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BD-L3",200,"HH",1,203.175,1922.010302
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet D/LAPD - 260 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BD-L4",125,"HH",1,263.16,2042.465422
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet D/LAPD - 260 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BD-L5",325,"HH",1,230.9436939,2140.809095
"LAPD-1","/media/Raven/LAPD/FAU 260/Bullet D/LAPD - 260 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU260-BD-L6",250,"HH",1,183.18,2127.21
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet A/LAPD - 261 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BA-L1",450,"HH",1,241.875,2144.625
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet A/LAPD - 261 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BA-L2",375,"HH",1,319.0592118,2155.59
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet A/LAPD - 261 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BA-L3",275,"HH",1,190.275,2049.165
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet A/LAPD - 261 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BA-L4",125,"HH",1,192.855,2063.355
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet A/LAPD - 261 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BA-L5",125,"HH",1,214.1684376,2075.6831
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet A/LAPD - 261 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BA-L6",200,"HH",1,276.06,2135.133933
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet B/LAPD - 261 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BB-L1",500,"HH",1,249.615,2107.981579
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet B/LAPD - 261 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BB-L2",125,"HH",1,266.385,2080.125
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet B/LAPD - 261 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BB-L3",300,"HH",1,290.25,2151.120656
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet B/LAPD - 261 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BB-L4",125,"HH",1,297.345,2055.615
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet B/LAPD - 261 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BB-L5",375,"HH",1,337.7279935,2165.577081
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet B/LAPD - 261 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BB-L6",325,"HH",1,212.9781791,2106.57
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet C/LAPD - 261 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BC-L1",575,"HH",1,215.0363028,2092.15105
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet C/LAPD - 261 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BC-L2",350,"HH",1,281.865,2131.08
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet C/LAPD - 261 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BC-L3",100,"HH",1,282.51,2111.73
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet C/LAPD - 261 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BC-L4",100,"HH",1,290.895,2121.405
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet C/LAPD - 261 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BC-L5",150,"HH",1,297.99,2145.915
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet C/LAPD - 261 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BC-L6",200,"HH",1,369.585,2101.41
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet D/LAPD - 261 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BD-L1",275,"HH",1,167.7,2020.295804
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet D/LAPD - 261 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BD-L2",250,"HH",1,194.79,2015.222975
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet D/LAPD - 261 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BD-L3",375,"HH",1,266.4195851,2125.92
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet D/LAPD - 261 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BD-L4",175,"HH",1,289.605,2129.145
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet D/LAPD - 261 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BD-L5",350,"HH",1,282.51,2092.87964
"LAPD-1","/media/Raven/LAPD/FAU 261/Bullet D/LAPD - 261 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU261-BD-L6",475,"HH",1,183.825,1956.685961
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet A/LAPD - 262 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BA-L1",275,"HH",1,177.375,2025.945
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet A/LAPD - 262 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BA-L2",450,"HH",1,280.1210214,2133.585498
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet A/LAPD - 262 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BA-L3",400,"HH",1,276.06,2121.995012
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet A/LAPD - 262 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BA-L4",275,"HH",1,275.4244385,2145.27
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet A/LAPD - 262 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BA-L5",300,"HH",1,271.545,2118.503919
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet A/LAPD - 262 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BA-L6",200,"HH",1,214.14,2041.425
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet B/LAPD - 262 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BB-L1",325,"HH",1,181.89,2042.07
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet B/LAPD - 262 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BB-L2",400,"HH",1,253.485,2097.075031
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet B/LAPD - 262 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BB-L3",425,"HH",1,49.665,1991.115
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet B/LAPD - 262 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BB-L4",475,"HH",1,236.07,2087.22
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet B/LAPD - 262 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BB-L5",550,"HH",1,227.04,2072.385
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet B/LAPD - 262 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BB-L6",400,"HH",1,257.355,2107.86
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet C/LAPD - 262 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BC-L1",175,"HH",1,247.035,2093.025
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet C/LAPD - 262 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BC-L2",150,"HH",1,232.845,2049.81
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet C/LAPD - 262 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BC-L3",350,"HH",1,207.69,1996.92
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet C/LAPD - 262 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BC-L4",200,"HH",1,238.65,2089.8
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet C/LAPD - 262 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BC-L5",225,"HH",1,290.895,2122.05
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet C/LAPD - 262 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BC-L6",275,"HH",1,183.825,2065.914411
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet D/LAPD - 262 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BD-L1",150,"HH",1,284.445,2094.315
"LAPD-1","/media/Raven/LAPD/FAU 262/Bullet D/LAPD - 262 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU262-BD-L2",425,"HH",1,256.065,2095.605
